 DoctorID, Doctor first name, Doctor last name, Doctor middle name,Primary  specialty code,Primary  specialty description,Secondary specialty code,Secondary specilaty description, Doctor state, Doctor state code, Doctor zip
2564529,Qgggg,Czzzzzz,Qaaaa,ADU,ADULT HEALTH (NURSE PRACTITIONERS),GP,GENERAL PRACTICE,,,
2747927,Bnnnnnnn,Uaaa,Rooo,FM,FAMILY MEDICINE,ADL,ADOLESCENT MEDICINE (PEDIATRICS),CALIFORNIA,CA,91711
1201403,Cmmmmm,Jaaaaaa,Roooooo,GP,GENERAL PRACTICE,IM,INTERNAL MEDICINE,LOUISIANA,LA,70433
12925671,Eii,Ukkkkkkk,Affff,FM,FAMILY MEDICINE,UCM,URGENT MEDICAL CARE,VIRGINIA,VA,20121
6679804,Bwwww,Jbbbbbbb,Diiiii,GP,GENERAL PRACTICE,P,PSYCHIATRY,ARIZONA,AZ,85015
5293382,Boooooo,Plllll,G,VET,VETERINARY MEDICINE,,,WEST VIRGINIA,WV,26807
5181356,Hee,Yuuu,Mtt,GP,GENERAL PRACTICE,FP,FAMILY PRACTICE,MINNESOTA,MN,55454
2388783,Cbbbb,Hzz,L,DEN,DENTISTRY,ID,INFECTIOUS DISEASE,OHIO,OH,44149
2641861,Hyyyyyy,Gjjjj,Zggg,GP,GENERAL PRACTICE,,,,,
9928296,Veeee,Ommmmmm, ,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,NEBRASKA,NE,68502
9333815,Rgggg,Dzzzzzz,Yxx,GP,GENERAL PRACTICE,,,MICHIGAN,MI,49010
4350983,Phhhh,Tyyyy,Dgggg,GS,GENERAL SURGERY,CCM,CRITICAL CARE MEDICINE (INTERNAL MED),MASSACHUSETTS,MA,1201
3156122,Vbbbbb,Lnnnnnnnn, ,VET,VETERINARY MEDICINE,,,TEXAS,TX,78209
56116265,Wllll,Xssssss,Thhh,RCH,RURAL AND COMMUNITY HEALTH(NURSE PRACTNR),,,TEXAS,TX,75235
1355153,Wiiiiii,Jsssssss,Fhhhh,ADU,ADULT HEALTH (NURSE PRACTITIONERS),,,DISTRICT OF COLUMBIA,DC,20037
3152017,Gllll,Jzzzzzzz,Rpppp,VET,VETERINARY MEDICINE,,,CALIFORNIA,CA,92024
7134319,Lgggg,Esssssss,Wxxx,FM,FAMILY MEDICINE,,,INDIANA,IN,46164
9091719,Ljjjjj,Xuuuu, ,PMP,PAIN MANAGEMENT(PHYSICAL MED AND REHAB),GP,GENERAL PRACTICE,ARIZONA,AZ,85023
9760080,Aaaaa,Aggggggggggggggg,Rzz,VET,VETERINARY MEDICINE,,,OHIO,OH,45840
2024712,Mdddd,Occccc,Eqqqqqqq,PER,PERIODONTICS,DEN,DENTISTRY,OHIO,OH,43068
5266598,Awwwwww,Nlllllll,Ammmmmmmmmmmm,IM,INTERNAL MEDICINE,,,KENTUCKY,KY,40215
8834352,Hmmmm,Pvvvvv,K,VET,VETERINARY MEDICINE,,,WISCONSIN,WI,53211
46618,Mddddd,Gqqq,Xcccc,ON,MEDICAL ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),TEXAS,TX,76201
6380040,Vzzzzz,Hiiii,R,VET,VETERINARY MEDICINE,,,LOUISIANA,LA,70062
1794619,Urrr,Jmmmmm,U,VET,VETERINARY MEDICINE,,,PENNSYLVANIA,PA,15668
9187543,Saaaaaa,Efff,Sxxxx,PER,PERIODONTICS,DEN,DENTISTRY,SOUTH CAROLINA,SC,29425
1211477,Vaaaaa,Dppppppp,V,VET,VETERINARY MEDICINE,,,NEW JERSEY,NJ,8036
8545319,Gxxxxxxx,Aqqqq,E,ADU,ADULT HEALTH (NURSE PRACTITIONERS),OBS,OBSTETRICS,CALIFORNIA,CA,90073
1447201,Gzzzzzz,Tvvvvvvvv,L,OPH,OPHTHALMOLOGY,,,FLORIDA,FL,32174
2656707,Lppppp,Ntttt,Gllllll,P,PSYCHIATRY,ADP,ADDICTION PSYCHIATRY,MINNESOTA,MN,55345
1625852,Ttttttt,Yeeeeeeee,Jdddd,P,PSYCHIATRY,,,NEW YORK,NY,10016
4700567,Tmmmm,Cggggggg,I,DEN,DENTISTRY,,,,,
2063106,Pzzzzzz,Jiiii,Lzzzzzz,DEN,DENTISTRY,,,PENNSYLVANIA,PA,17512
8730304,Fjjjjjj,Bbbbbb,Taaaa,PS,PLASTIC SURGERY,HS,HAND SURGERY,NEW JERSEY,NJ,7013
6789645,Tz,Jjjjjjjj,E,GER,GERIATRICS/GERONTOLOGY,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),NORTH CAROLINA,NC,27510
4377412,Afffff,Fbbbbbb,U,AN,ANESTHESIOLOGY,,,,,
64514861,Wvvvv,Tsssss,E,FM,FAMILY MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),VIRGINIA,VA,24211
3395973,Srrrrrr,Zrrrrrr,Ittttt,PYG,GERIATRIC PSYCHIATRY,P,PSYCHIATRY,ILLINOIS,IL,60141
6835598,Zoooo,Khhhhhhhh,Zbbb,DEN,DENTISTRY,,,NEBRASKA,NE,68005
9308069,Bmmmm,Wkkkkk,F,HO,HEMATOLOGY/ONCOLOGY,FM,FAMILY MEDICINE,FLORIDA,FL,33710
605783,Vlll,Azzzzzzzzzz,Xzzzz,HO,HEMATOLOGY/ONCOLOGY,ON,MEDICAL ONCOLOGY,OHIO,OH,45220
281191,Fsss,Ijjjjj,Plllll,D,DERMATOLOGY,DEN,DENTISTRY,SOUTH CAROLINA,SC,29414
657863,Hgggggg,Rrrrrr,Rkkkkkk,IM,INTERNAL MEDICINE,GP,GENERAL PRACTICE,GEORGIA,GA,31904
708411,Gqqqqqqq,Zgg,Cfffffffffffffffff,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,NEW YORK,NY,10314
9447478,Cmmmmmmm,Tdddddd,D,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,ILLINOIS,IL,60402
462785,Xgggggg,Annnnnn,Fuuuuu,HEM,HEMATOLOGY (INTERNAL MEDICINE),ON,MEDICAL ONCOLOGY,OREGON,OR,97086
25130,Tffff,Kaaaaaaaaaa,Hooo,RHU,RHEUMATOLOGY,IM,INTERNAL MEDICINE,NORTH CAROLINA,NC,28054
258749,Qrrrrr,Drrr,Kuu,HO,HEMATOLOGY/ONCOLOGY,ON,MEDICAL ONCOLOGY,NEW YORK,NY,13027
902398,Juuuuuuu,Drrrrrrrr,Vjjj,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,TEXAS,TX,76132
8840602,Lyyyyyy,Wzzzzzz,Jnn,GP,GENERAL PRACTICE,,,CALIFORNIA,CA,90807
2971190,Pqqqq,Znnnnnn,Iyyyy,PD,PEDIATRICS,,,TEXAS,TX,77098
964538,Lddddd,Uzzzzzzz,Aii,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,NEW YORK,NY,10023
587440,Ebbbbb,Ptttttttt, ,PN,PEDIATRIC NEPHROLOGY,PD,PEDIATRICS,OHIO,OH,45229
803251,Oddddd,Ceeee,Lhhhhh,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,KANSAS,KS,67214
4294603,Dbbbbbbbb,Veeee,Geeeee,ON,MEDICAL ONCOLOGY,IM,INTERNAL MEDICINE,PENNSYLVANIA,PA,19107
849330,Lll,Yuuuuuu,Hpppppppp,PD,PEDIATRICS,PN,PEDIATRIC NEPHROLOGY,MASSACHUSETTS,MA,1655
9521542,Thhhhh,Zbbbb,Eppp,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,INDIANA,IN,46033
8800921,Qmmmmm,Hdddd,Bzz,FM,FAMILY MEDICINE,N,NEUROLOGY,OHIO,OH,43420
141901,Gwww,Kyyy,Gqqq,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,WASHINGTON,WA,99301
852717,Czzzzzzz,Qcccccccc,Fbbbb,PD,PEDIATRICS,,,NEW YORK,NY,10541
997166,Urrrrrr,Nmmmm,Nllllll,GP,GENERAL PRACTICE,GPM,GENERAL PREVENTIVE MEDICINE,MICHIGAN,MI,48109
696650,Sdddd,Laaaaa,O,IM,INTERNAL MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),WASHINGTON,WA,98104
5009624,Lvvvvv,Yhhhhh,Eppppppp,GS,GENERAL SURGERY,VS,VASCULAR SURGERY,,,
3465696,Vzzzzz,Ytttttt, ,PS,PLASTIC SURGERY,GS,GENERAL SURGERY,WASHINGTON,WA,98005
9580422,Aoooooo,Paaaaaaaaaa,Yiiiii,CCP,PEDIATRIC CRITICAL CARE MEDICINE,PD,PEDIATRICS,NEW YORK,NY,10595
5321450,Jaaaaaa,Cmmmmmmmmm,Hvvvv,CD,CARDIOVASCULAR DISEASE,IM,INTERNAL MEDICINE,,,
8536450,Hrrrrr,Bnnnnn,Uccccc,OBG,OBSTETRICS AND GYNECOLOGY,,,MARYLAND,MD,21157
6834621,Yjjjjj,Tbbbbb,Ptt,OM,OCCUPATIONAL MEDICINE,AM,AEROSPACE MEDICINE,FLORIDA,FL,33409
7792703,Adddddddd,Jdddddd,Gmmmmm,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,GEORGIA,GA,31904
5130975,Ummmmmm,Mttttt, ,CHN,CHILD NEUROLOGY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,DELAWARE,DE,19901
2225934,Wmmmmm,Iggggg,Jffffff,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,,,
3580036,Mqqqq,Bvvvvvv,Lffffffff,OTO,OTOLARYNGOLOGY,,,GEORGIA,GA,31901
3374533,Wccccc,Gpppp,Wbbbb,GP,GENERAL PRACTICE,,,,,
2241889,Zkkkkkkkk,Qjjj,Byyyyy,IM,INTERNAL MEDICINE,,,PENNSYLVANIA,PA,19004
1871862,Annnnnnnn,Hyyyy,Doooooo,IM,INTERNAL MEDICINE,,,MINNESOTA,MN,55413
8882330,Annnnnnnn,Yyyyyy,Z,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,WISCONSIN,WI,53185
8862713,Ukkk,Glllllll,Qrrrrrrr,U,UROLOGY,,,,,
4904492,Uccccc,Qttt,Qbbbb,CD,CARDIOVASCULAR DISEASE,IC,INTERVENTIONAL CARDIOLOGY,MISSOURI,MO,65065
5613589,Fllll,Txxxx, ,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,IOWA,IA,52401
1363570,Dmmmm,Sc, ,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,NEW JERSEY,NJ,8873
2039458,Nrrrrrr,Zrrrrr, ,GP,GENERAL PRACTICE,,,,,
5619923,Qvvvvv,Skkk,Effffff,U,UROLOGY,,,ARKANSAS,AR,72117
6974558,Fwwwwww,Zzzzzzz,Taaaaaa,IM,INTERNAL MEDICINE,CD,CARDIOVASCULAR DISEASE,,,
5571200,Mbbb,Dpppp,Axxxx,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,ARIZONA,AZ,85260
2089064,Wxxxxx,Rkkkkkkk,Xxxxxx,IM,INTERNAL MEDICINE,EM,EMERGENCY MEDICINE,TENNESSEE,TN,38138
1369858,Bzz,Pxxxx,Bddddddd,ORS,ORTHOPEDIC SURGERY,,,GEORGIA,GA,30033
3884159,Teeeee,Gqqqqqqqqqq,Brrr,FM,FAMILY MEDICINE,OM,OCCUPATIONAL MEDICINE,FLORIDA,FL,32765
6557489,Rjjjj,Zttttt, ,IC,INTERVENTIONAL CARDIOLOGY,CD,CARDIOVASCULAR DISEASE,NEVADA,NV,89052
9927309,Xxxxx,Fbbbbbbb,Xzzzz,IM,INTERNAL MEDICINE,,,,,
6222678,Saaaaaaa,Oyyyyyy, ,PD,PEDIATRICS,PE,PEDIATRIC EMERGENCY MED(EMERGENCY MED),NEW YORK,NY,10457
7531238,Tuuuuu,Jffffffff,Qpppp,IM,INTERNAL MEDICINE,ID,INFECTIOUS DISEASE,CALIFORNIA,CA,92651
7118006,Nttttt,Eqqqqq,Pkkkkk,FM,FAMILY MEDICINE,FOP,FORENSIC PATHOLOGY,FLORIDA,FL,34744
2975025,Jyyy,Tzzzzzzzzz,Sdddd,FPS,FACIAL PLASTIC SURGERY,PS,PLASTIC SURGERY,MISSISSIPPI,MS,39216
2327393,Jeee,Baaaaaaa,Liii,IM,INTERNAL MEDICINE,,,FLORIDA,FL,33467
6637869,Suuuu,Moooooo,Txxxx,OBG,OBSTETRICS AND GYNECOLOGY,,,OHIO,OH,44109
6486094,Azzzz,Oqqqqqqqq,Wffff,GS,GENERAL SURGERY,TTS,TRANSPLANT SURGERY,CALIFORNIA,CA,94583
7421530,Ftttt,Ehhhhhhh,Zyyyyy,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,NEW YORK,NY,14569
2669903,Tvvv,Tvvvv,Awwwwwwww,CCM,CRITICAL CARE MEDICINE (INTERNAL MED),HOS,HOSPITALIST,IDAHO,ID,83706
1406346,Izzzzz,Nmmmm,Rbbbb,CS,COSMETIC SURGERY,GS,GENERAL SURGERY,TEXAS,TX,79606
1156678,Niiiii,Awwwww,Jsss,AN,ANESTHESIOLOGY,,,GEORGIA,GA,30824
4700385,Aeeee,Mkkkkkkk,Vxxxxxx,FM,FAMILY MEDICINE,AMF,ADOLESCENT MEDICINE (FAMILY PRACTICE),TEXAS,TX,79096
5351983,Goooooooo,Cxx,Yvvvvvv,IM,INTERNAL MEDICINE,,,HAWAII,HI,96813
3552723,Ihhh,Rttt,Ryyyyyyyyy,APM,PAIN MANAGEMENT,AN,ANESTHESIOLOGY,CALIFORNIA,CA,91801
6437221,Qjjjjjj,Blllll,Bggggggg,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,GEORGIA,GA,30701
7852000,Maaaaa,Qgggg,Zeeeee,FM,FAMILY MEDICINE,OBS,OBSTETRICS,NEBRASKA,NE,68526
2320094,Ukkkkk,Hddddd,Thh,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,FLORIDA,FL,32405
7619561,Xqqqqqq,Dooooo,I,PD,PEDIATRICS,GP,GENERAL PRACTICE,CALIFORNIA,CA,94110
8926,Dggggg,Hoooooo,Emm,ON,MEDICAL ONCOLOGY,GS,GENERAL SURGERY,OHIO,OH,44109
73348,Ivvvv,Gssssss,Gxxxx,ON,MEDICAL ONCOLOGY,IM,INTERNAL MEDICINE,ARIZONA,AZ,85260
31387848,Xjjjjjjj,Jkkk,Soooo,IM,INTERNAL MEDICINE,GE,GASTROENTEROLOGY,WISCONSIN,WI,53097
220208,Bqqq,Bddd,S,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,WASHINGTON,WA,98405
2649451,Dbbbb,Sppppppppp,Txxxxxx,PM,PHYSICAL MEDICINE AND REHABILITATION,PRS,SPORTS MEDICINE (PHYSICAL MED AND REHAB),FLORIDA,FL,32034
7679,Hmmmmm,Gxxxx,Ymmmm,HO,HEMATOLOGY/ONCOLOGY,ON,MEDICAL ONCOLOGY,GEORGIA,GA,30328
5190247,Appppppp,Gxxxxx,Luuu,PD,PEDIATRICS,DIA,DIABETES,CALIFORNIA,CA,90027
2752758,Fbbb,Suuuuuu,Zjjjj,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,TEXAS,TX,75390
763340,Caaaaaa,Wzzzzzzzzzz,Dxxxxxx,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,IDAHO,ID,83702
1592563,Yaaaaaa,Kjjjj,Nss,R,RADIOLOGY,DR,DIAGNOSTIC RADIOLOGY,WASHINGTON,WA,98225
3278563,Dee,Elllll, ,GP,GENERAL PRACTICE,,,,,
7787679,Wuuuu,Rbbbb,Aoo,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,NORTH CAROLINA,NC,28677
194498,Ylllllll,Bdddd,Ihhhhhhhh,AI,ALLERGY AND IMMUNOLOGY,PD,PEDIATRICS,WASHINGTON,WA,98226
71903100,Fjjjjj,Ixxxxxxxx,Lrrrrrr,CRS,COLON AND RECTAL SURGERY,IM,INTERNAL MEDICINE,TEXAS,TX,75708
712524,Phhhh,Sll,Lrrrrr,ON,MEDICAL ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),FLORIDA,FL,32606
664576,Msss,Xrrrrr,Xssss,PN,PEDIATRIC NEPHROLOGY,PD,PEDIATRICS,NEVADA,NV,89502
847847,Jooooooo,Vzzzz,S,PD,PEDIATRICS,,,CALIFORNIA,CA,91011
670209,Wdddd,Uzzzzzzz,Fnnn,PD,PEDIATRICS,,,WASHINGTON,WA,98226
834908,Looo,Jooooo, ,IM,INTERNAL MEDICINE,GP,GENERAL PRACTICE,,,
108929,Hfff,Uzzzzz,Hqqqqqqq,D,DERMATOLOGY,PD,PEDIATRICS,SOUTH CAROLINA,SC,29902
546101,Udddddd,Qgggggg,Hqqqq,FM,FAMILY MEDICINE,,,,,
437553,Lxxx,Qvvvv,Zuuuuu,GS,GENERAL SURGERY,CCS,SURGICAL CRITICAL CARE (SURGERY),NORTH CAROLINA,NC,27609
12474,Nmmmm,Qbbbbb,Lsss,OPH,OPHTHALMOLOGY,GS,GENERAL SURGERY,CALIFORNIA,CA,92663
90684,Cqqqqq,Aooo,Kyyyyy,HO,HEMATOLOGY/ONCOLOGY,ON,MEDICAL ONCOLOGY,FLORIDA,FL,33705
59519148,Nbbbbbb,Snnnnnnn,K,,,,,,,
587107,Pgggggg,Vvvvvv,Hbbb,IM,INTERNAL MEDICINE,,,LOUISIANA,LA,70808
821160,Swwwwwww,Azzzzzz,Y,PD,PEDIATRICS,LM,LEGAL MEDICINE,,,
4691492,Joooo,Tiiii,W,N,NEUROLOGY,,,OHIO,OH,45409
411617,Ohhhhh,Mgg,Hsss,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,TENNESSEE,TN,37232
64722417,Booo,Qcccc,Buuuuu,VIR,VASCULAR AND INTERVENTIONAL RADIOLOGY,,,NEW YORK,NY,12208
89883955,Yvvvvvv,Ziiii,Cttttt,GP,GENERAL PRACTICE,IM,INTERNAL MEDICINE,FLORIDA,FL,32827
2314735,Tmmmmmmm,Ivvvvvvvvvvv,R,FM,FAMILY MEDICINE,,,FLORIDA,FL,33136
621210,Puuuu,Lppppp,Z,PD,PEDIATRICS,,,WISCONSIN,WI,53209
817689,Bvvvvvv,Pssss,Xvvv,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,KANSAS,KS,67226
349942,Rddd,Pzzzz, ,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,INDIANA,IN,46321
17801898,Irrrrr,Pcccc,Kxx,HO,HEMATOLOGY/ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),GEORGIA,GA,30236
2791526,Rfffff,Jhhhhhhh,Szzzz,DR,DIAGNOSTIC RADIOLOGY,,,COLORADO,CO,80247
96282,Jeee,Psssssss,Raaaaa,D,DERMATOLOGY,,,MISSISSIPPI,MS,39402
246391,Oooooooooooooo,Knnnnn,Iaaaa,HO,HEMATOLOGY/ONCOLOGY,ON,MEDICAL ONCOLOGY,TEXAS,TX,77024
4110530,Nllllll,Bnnnn,Qqqq,EM,EMERGENCY MEDICINE,,,MICHIGAN,MI,49781
4684155,Rxxxx,Bvvvv,Fssssssss,AN,ANESTHESIOLOGY,IM,INTERNAL MEDICINE,CALIFORNIA,CA,93221
8790388,Arrrr,Tjjj,Poooooo,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,CALIFORNIA,CA,92093
7145120,Jjjjjjj,Xeeeeeee,Oxxxxx,GE,GASTROENTEROLOGY,P,PSYCHIATRY,TEXAS,TX,78230
3447358,Cqqqqq,Ccccccc, ,PP,PEDIATRIC PATHOLOGY,PTH,ANATOMIC/CLINICAL PATHOLOGY,MISSOURI,MO,63104
8320368,Mbbbbbb,Fdddddddd,Noooo,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,ILLINOIS,IL,60634
5246722,Fgggggg,Mffffffffffff,Ypppppp,AN,ANESTHESIOLOGY,,,INDIANA,IN,47802
6281236,Seee,Kzzzzzz,Bddd,GER,GERIATRICS/GERONTOLOGY,GP,GENERAL PRACTICE,PENNSYLVANIA,PA,16803
3211838,Kppppp,Ottt,Bdddd,ADU,ADULT HEALTH (NURSE PRACTITIONERS),,,CALIFORNIA,CA,94025
582550,Ioooo,Bcccc,Szzzz,HO,HEMATOLOGY/ONCOLOGY,IM,INTERNAL MEDICINE,NEW YORK,NY,11794
4473816,Ycccc,Cbbb,K,ON,MEDICAL ONCOLOGY,GP,GENERAL PRACTICE,MASSACHUSETTS,MA,1721
370915,Raaaa,Hjjjjj,Pccc,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,LOUISIANA,LA,71291
2359239,Koooo,Etttttttt,I,OPT,OPTOMETRY,,,RHODE ISLAND,RI,2860
564116,Gssss,Tyyyyyyyy, ,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,COLORADO,CO,80021
7189837,Beee,Illll,D,ON,MEDICAL ONCOLOGY,,,ILLINOIS,IL,61114
8473554,Eppppp,Fttttttt,U,OPT,OPTOMETRY,,,,,
7083884,Ghhhhhh,Cnnnnn, ,GP,GENERAL PRACTICE,PD,PEDIATRICS,WASHINGTON,WA,98109
4385796,Ycccc,Issss,Ueeeeeee,PDI,PEDIATRIC INFECTIOUS DISEASE,PD,PEDIATRICS,CALIFORNIA,CA,94022
5584292,Buuuuu,Pmmmmmm,Zwwwwwww,,,,,INDIANA,IN,46804
6643429,Ykkkkkk,Muuuuuuuuuuu,Uhhh,GE,GASTROENTEROLOGY,GP,GENERAL PRACTICE,NEW JERSEY,NJ,7470
8771707,Jjjjjj,Kaaaaaaaaa,G,FM,FAMILY MEDICINE,,,FLORIDA,FL,34208
6275769,Kbbbbbb,Qzzzzzzzz,Frr,FM,FAMILY MEDICINE,ACU,ACUPUNCTURE,PENNSYLVANIA,PA,18938
7996205,Qyyyyyy,Huuuuuu,Izzz,OSS,ORTHOPEDIC SURGERY OF THE SPINE,OSM,SPORTS MEDICINE (ORTHOPEDIC SURGERY),FLORIDA,FL,33761
1791726,Qzzz,Kccc,Iuuuuu,GS,GENERAL SURGERY,UM,UNDERSEA MEDICINE AND HYPERBARIC MEDICINE,ARKANSAS,AR,71913
4751773,Qffff,Nkkkkkk,E,IM,INTERNAL MEDICINE,,,,,
7742288,Vuuuuuu,Hmmmmmm, ,P,PSYCHIATRY,,,NEW JERSEY,NJ,7753
7783154,Nvvvv,Guuuu,Myyyy,GS,GENERAL SURGERY,,,NEVADA,NV,89052
5124000,Rbbbbbb,Qmmmmm,Ejjjj,AN,ANESTHESIOLOGY,PMD,PAIN MEDICINE,CALIFORNIA,CA,91436
6652624,Kbbbbb,Crrrrrr,Xttttt,NS,NEUROLOGICAL SURGERY,HNS,HEAD AND NECK SURGERY,,,
4302462,Pssss,Qvvvvvvv, ,PD,PEDIATRICS,,,NEW YORK,NY,11373
8124333,Eaaaaaaaa,Hoooooooo, ,CD,CARDIOVASCULAR DISEASE,IM,INTERNAL MEDICINE,CALIFORNIA,CA,90049
1887860,Lmmmm,Ill, ,GS,GENERAL SURGERY,,,NEW JERSEY,NJ,7458
5777171,Pccccc,Fkkkk, ,DEN,DENTISTRY,,,FLORIDA,FL,33169
6001846,Sqqqqqqqq,Puuuuu,C,GP,GENERAL PRACTICE,EM,EMERGENCY MEDICINE,NEW MEXICO,NM,87109
1584148,Dwwww,Mzzzz,Immmm,OBG,OBSTETRICS AND GYNECOLOGY,,,ILLINOIS,IL,60031
4752073,Iyyyyy,Yiiiii,Wccccc,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,TEXAS,TX,78215
5268448,Fttt,Nhhh,Wz,CD,CARDIOVASCULAR DISEASE,IM,INTERNAL MEDICINE,NEVADA,NV,89109
7892051,Wffffff,Pqqqq,Ws,PHP,PUBLIC HEALTH AND GENERAL PREVENTIVE MEDICINE,,,NEVADA,NV,89519
6178695,Cffffff,Irrrrrrrr,Ruuuu,DR,DIAGNOSTIC RADIOLOGY,IM,INTERNAL MEDICINE,OREGON,OR,97232
2786631,Leeeeee,Fbbbbbbb,Ommmmm,DEN,DENTISTRY,,,TEXAS,TX,76063
7294665,Tooooo,Lwwwww,Uqqqqqq,PD,PEDIATRICS,,,TEXAS,TX,78705
7959352,Gllll,Dccccc, ,DEN,DENTISTRY,,,CALIFORNIA,CA,92705
8392318,Cdddddd,Mxxxx,Utttt,OBG,OBSTETRICS AND GYNECOLOGY,GYN,GYNECOLOGY,CALIFORNIA,CA,92103
525410,Mnnnnn,Nxxxx,Accccc,DR,DIAGNOSTIC RADIOLOGY,IM,INTERNAL MEDICINE,FLORIDA,FL,33026
7616074,Ywwwww,Gjjjjj,Yuuu,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,COLORADO,CO,80220
5675077,Dddddd,Gmmmm,Wttttt,OPH,OPHTHALMOLOGY,,,WEST VIRGINIA,WV,24970
9966999,Mvvv,Gzzzzzzzz,Zmmmmm,ADL,ADOLESCENT MEDICINE (PEDIATRICS),PD,PEDIATRICS,TEXAS,TX,75230
7133668,Sbbbbb,Wuuuuu,Eppppppppp,EM,EMERGENCY MEDICINE,IM,INTERNAL MEDICINE,NORTH CAROLINA,NC,28630
9822736,Gzzz,Gyyyy,Yqqqq,IM,INTERNAL MEDICINE,,,TENNESSEE,TN,37209
9150352,Reeeee,Rss,Eiiiiiiii,IM,INTERNAL MEDICINE,,,INDIANA,IN,46256
1401877,Zaaaa,Hbb,Sxxxxx,FM,FAMILY MEDICINE,,,FLORIDA,FL,33865
2580576,Uwwwww,Dvvvvvvv, ,DIA,DIABETES,IM,INTERNAL MEDICINE,NEW JERSEY,NJ,7652
5615041,Orrr,Xxxxxxx,Jzzzzz,FM,FAMILY MEDICINE,OM,OCCUPATIONAL MEDICINE,TENNESSEE,TN,37343
7486042,Vssssss,Rcccccc,Xgg,EM,EMERGENCY MEDICINE,OM,OCCUPATIONAL MEDICINE,OHIO,OH,44266
7599051,Bjjjjj,Jaaaa,P,FM,FAMILY MEDICINE,PHP,PUBLIC HEALTH AND GENERAL PREVENTIVE MEDICINE,WASHINGTON,WA,98007
2297039,Gxxxx,Fxxx,Yxxx,FM,FAMILY MEDICINE,D,DERMATOLOGY,WISCONSIN,WI,54481
3937790,Waaa,Bddddd,Coooooo,P,PSYCHIATRY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,,,
2183634,Wyyyyy,Nbbbbbb,Fnnnn,PTH,ANATOMIC/CLINICAL PATHOLOGY,,,FLORIDA,FL,33614
9671760,Wpppp,Wvvvvvvv,W,GP,GENERAL PRACTICE,,,ARIZONA,AZ,85741
7638412,Cpppp,Nfffff,Yaaaa,DEN,DENTISTRY,,,TEXAS,TX,76013
9196412,Uyyyy,Neeeeeee,Unnnnnnn,DEN,DENTISTRY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),MINNESOTA,MN,55107
9108036,Chhhhh,Wrrrrrrr,W,DEN,DENTISTRY,,,NEW YORK,NY,10016
7094705,Hhhhh,Voooooooo,Yzzz,DEN,DENTISTRY,,,PENNSYLVANIA,PA,15401
5651721,Fyyyy,Buuuuuu,Hoooooooo,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,FLORIDA,FL,33990
9393216,Yuuuuuu,Ollllllll,Ihhh,DEN,DENTISTRY,,,NORTH CAROLINA,NC,28345
